Product_name,Price,Storage,Display_size,Camera Details,Battery,Rating,Processor,Warranty,Overall_Review
"Realme C30 - Locked with Airtel Prepaid (Denim Black, 32 GB)","₹29,999",2 GB RAM | 32 GB ROM | Expandable Upto 1 TB,16.51 cm (6.5 inch) HD+ Display,8MP Rear Camera | 5MP Front Camera,5000 mAh Lithium Ion Battery,4.5,Unisoc T612 Processor,1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In-Box Accessories,"76,776 Ratings & 8,834 Reviews"
"realme XT (Pearl Blue, 128 GB)","₹29,999",8 GB RAM | 128 GB ROM | Expandable Upto 256 GB,16.26 cm (6.4 inch) Display,64MP + 8MP + 2MP + 2MP Quad Camera | 16MP Front Camera,4000 mAh Battery,4.5,Qualcomm 712 Processor,Not Available,"43,630 Ratings & 5,178 Reviews"
"realme GT 7 Pro (Mars Orange, 256 GB)","₹18,950",12 GB RAM | 256 GB ROM,17.22 cm (6.78 inch) Display,50MP Rear Camera,5800 mAh Battery,4.3,Not Available,Not Available,255 Ratings & 15 Reviews
"realme X (Space Blue, 128 GB)","₹13,990",8 GB RAM | 128 GB ROM,16.59 cm (6.53 inch) Full HD+ Display,48MP + 5MP | 16MP Front Camera,3765 mAh Battery,4.5,Qualcomm Snapdragon 710 Octa Core 2.2 GHz AIE Processor,Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,"12,110 Ratings & 1,176 Reviews"
"realme narzo 50 5G (Hyper Black, 64 GB)","₹11,180",4 GB RAM | 64 GB ROM,16.76 cm (6.6 inch) Display,48MP Rear Camera,5000 mAh Battery,4.5,Not Available,12Months Brand Warranty,"12,110 Ratings & 1,176 Reviews"
"realme 12 Pro+ 5G (Explorer Red, 256 GB)","₹12,900",12 GB RAM | 256 GB ROM,17.02 cm (6.7 inch) Full HD+ Display,50MP + 8MP + 64MP | 32MP Front Camera,5000 mAh Battery,4.4,Snapdragon 7s Gen 2 Processor,1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for Inbox Accessories,"5,154 Ratings & 339 Reviews"
"realme 12 Pro+ 5G (Submarine Blue, 256 GB)","₹17,899",12 GB RAM | 256 GB ROM,17.02 cm (6.7 inch) Full HD+ Display,50MP + 8MP + 64MP | 32MP Front Camera,5000 mAh Battery,4.3,Snapdragon 7s Gen 2 Processor,1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for Inbox Accessories,"1,999 Ratings & 71 Reviews"
"realme Narzo 70 Pro 5G (Green, Glass Green, 128 GB)","₹18,499",8 GB RAM | 128 GB ROM,16.94 cm (6.67 inch) Display,50MP Rear Camera,5000 mAh Battery,4.3,Not Available,1 Year Domestic Warranty for Phone and 6 Months Warranty for In-Box Accessories,683 Ratings & 28 Reviews
"realme NARZO N65 5G (DEEP GREEN, 128 GB)","₹22,999",6 GB RAM | 128 GB ROM,16.94 cm (6.67 inch) Display,50MP Rear Camera,5000 mAh Battery,4.3,Not Available,Not Available,683 Ratings & 28 Reviews
"realme NARZO N65 5G (AMBER GOLD, 128 GB)","₹9,490",4 GB RAM | 128 GB ROM,16.94 cm (6.67 inch) Display,50MP Rear Camera,5000 mAh Battery,4.4,Not Available,Not Available,"53,065 Ratings & 3,237 Reviews"
"realme NARZO N65 5G (DEEP GREEN, 128 GB)","₹29,100",4 GB RAM | 128 GB ROM,16.94 cm (6.67 inch) Display,50MP Rear Camera,5000 mAh Battery,4.2,Not Available,Not Available,318 Ratings & 27 Reviews
"realme 9 5G (Supersonic Black, 128 GB)","₹8,499",6 GB RAM | 128 GB ROM | Expandable Upto 1 TB,16.51 cm (6.5 inch) Full HD+ Display,48MP + 2MP + 2MP | 16MP Front Camera,5000 mAh Lithium Polymer Battery,4.3,Mediatek Dimensity 810 Processor,1 Year Warranty for Phone and 6 Months Warranty for In-Box Accessories,"15,646 Ratings & 1,192 Reviews"
"realme Narzo 50 Pro 5G (Hyper Blue, 128 GB)","₹8,499",8 GB RAM | 128 GB ROM,16.26 cm (6.4 inch) Display,48MP Rear Camera,5000 mAh Battery,4.4,Dimensity 920 5G Processor Processor,12Months Brand Warranty,"2,16,918 Ratings & 13,078 Reviews"
"realme 9 Pro 5G (Sunrise Blue, 128 GB)","₹11,999",8 GB RAM | 128 GB ROM | Expandable Upto 256 GB,16.76 cm (6.6 inch) Full HD+ Display,64MP + 8MP + 2MP | 16MP Front Camera,5000 mAh Li-ion Battery,4.3,Qualcomm Snapdragon 695 Processor,1 Year Warranty for Phone and 6 Months Warranty for In-Box Accessories,"3,331 Ratings & 120 Reviews"
"realme Narzo 20A (Glory Silver, 64 GB)","₹23,999",4 GB RAM | 64 GB ROM | Expandable Upto 256 GB,16.51 cm (6.5 inch) HD+ Display,12MP + 2MP + 2MP | 8MP Front Camera,5000 mAh Lithium-ion Battery,4.3,Qualcomm Snapdragon 665 Processor,Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,"3,331 Ratings & 120 Reviews"
"(Refurbished) realme GT Neo 3T (Drifting White, 128 GB)","₹17,999",6 GB RAM | 128 GB ROM | Expandable Upto 2 TB,6.62 inch Full HD+ AMOLED Display,"64MP + 8, 2MP Dual Rear Camera | 16MP Front Camera",5000 mAh Battery,4.1,Qualcomm Snapdragon 870 Processor,Not Available,"13,409 Ratings & 855 Reviews"
"realme C61 (Safari Green, 128 GB)","₹21,999",4 GB RAM | 128 GB ROM | Expandable Upto 2 TB,17.13 cm (6.745 inch) HD+ Display,32MP Rear Camera | 5MP Front Camera,5000 mAh Battery,4.3,T612 Processor,1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for Inbox Accessories,"25,387 Ratings & 2,387 Reviews"
"realme C61 (Marble Black, 128 GB)","₹5,999",4 GB RAM | 128 GB ROM | Expandable Upto 2 TB,17.13 cm (6.745 inch) HD+ Display,32MP Rear Camera | 5MP Front Camera,5000 mAh Battery,4.5,T612 Processor,1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for Inbox Accessories,"1,06,873 Ratings & 13,459 Reviews"
"realme 12x 5G (Coral Red, 128 GB)","₹19,999",4 GB RAM | 128 GB ROM | Expandable Upto 2 TB,17.07 cm (6.72 inch) Full HD+ Display,50MP + 2MP | 8MP Front Camera,5000 mAh Battery,4.3,Dimensity 6100+ Processor,1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for Inbox Accessories,"62,112 Ratings & 6,267 Reviews"
"realme X7 5G (Nebula, 128 GB)","₹20,999",8 GB RAM | 128 GB ROM,16.33 cm (6.43 inch) Full HD+ Display,64MP + 8MP + 2MP | 16MP Front Camera,4310 mAh Battery,4.2,MediaTek Dimensity 800U Processor,Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,"1,12,633 Ratings & 5,736 Reviews"
"realme X (Space Blue, 128 GB)","₹20,999",4 GB RAM | 128 GB ROM,16.59 cm (6.53 inch) Full HD+ Display,48MP + 5MP | 16MP Front Camera,3765 mAh Battery,4.5,Qualcomm Snapdragon 710 Octa Core 2.2 GHz AIE Processor,Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,"76,776 Ratings & 8,834 Reviews"
"realme X7 5G (Space Silver, 128 GB)","₹30,299",6 GB RAM | 128 GB ROM,16.33 cm (6.43 inch) Full HD+ Display,64MP + 8MP + 2MP | 16MP Front Camera,4310 mAh Battery,4.5,MediaTek Dimensity 800U Processor,Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,"43,630 Ratings & 5,178 Reviews"
"Realme C30 - Locked with Airtel Prepaid (Denim Black, 32 GB)","₹29,100",2 GB RAM | 32 GB ROM | Expandable Upto 1 TB,16.51 cm (6.5 inch) HD+ Display,8MP Rear Camera | 5MP Front Camera,5000 mAh Lithium Ion Battery,4.5,Unisoc T612 Processor,1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In-Box Accessories,"43,630 Ratings & 5,178 Reviews"
"realme XT (Pearl Blue, 128 GB)","₹17,099",8 GB RAM | 128 GB ROM | Expandable Upto 256 GB,16.26 cm (6.4 inch) Display,64MP + 8MP + 2MP + 2MP Quad Camera | 16MP Front Camera,4000 mAh Battery,4.5,Qualcomm 712 Processor,Not Available,"1,687 Ratings & 115 Reviews"
"realme X (Space Blue, 128 GB)","₹8,499",8 GB RAM | 128 GB ROM,16.59 cm (6.53 inch) Full HD+ Display,48MP + 5MP | 16MP Front Camera,3765 mAh Battery,3.7,Qualcomm Snapdragon 710 Octa Core 2.2 GHz AIE Processor,Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,9 Ratings & 2 Reviews
"realme X (Polar White, 128 GB)","₹8,499",8 GB RAM | 128 GB ROM,16.59 cm (6.53 inch) Full HD+ Display,48MP + 5MP | 16MP Front Camera,3765 mAh Battery,4.3,Qualcomm Snapdragon 710 Octa Core 2.2 GHz AIE Processor,Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,"3,331 Ratings & 120 Reviews"
"realme GT 6T 5G (Fluid Silver, 256 GB)","₹11,999",8 GB RAM | 256 GB ROM,17.22 cm (6.78 inch) Display,50MP Rear Camera,5500 mAh Battery,4.3,Not Available,Not Available,"3,331 Ratings & 120 Reviews"
"(Refurbished) realme GT Neo 3T (Drifting White, 128 GB)","₹7,942",6 GB RAM | 128 GB ROM | Expandable Upto 2 TB,6.62 inch Full HD+ AMOLED Display,"64MP + 8, 2MP Dual Rear Camera | 16MP Front Camera",5000 mAh Battery,4.1,Qualcomm Snapdragon 870 Processor,Not Available,"13,409 Ratings & 855 Reviews"
"(Refurbished) realme X7 Max (Milky Way, 128 GB)","₹12,728",8 GB RAM | 128 GB ROM |,6.43 inch Full HD+ Display,64MP + 8MP Dual Rear Camera | 16MP Front Camera,4500 mAh Battery,4.2,MediaTek Dimensity 1200 Processor,Not Available,495 Ratings & 20 Reviews
"realme C61 (Safari Green, 128 GB)","₹26,999",4 GB RAM | 128 GB ROM | Expandable Upto 2 TB,17.13 cm (6.745 inch) HD+ Display,32MP Rear Camera | 5MP Front Camera,5000 mAh Battery,4.3,T612 Processor,1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for Inbox Accessories,"1,396 Ratings & 72 Reviews"
"realme C61 (Marble Black, 128 GB)","₹29,999",4 GB RAM | 128 GB ROM | Expandable Upto 2 TB,17.13 cm (6.745 inch) HD+ Display,32MP Rear Camera | 5MP Front Camera,5000 mAh Battery,4.5,T612 Processor,1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for Inbox Accessories,"12,110 Ratings & 1,176 Reviews"
"realme 12x 5G (Coral Red, 128 GB)","₹29,999",4 GB RAM | 128 GB ROM | Expandable Upto 2 TB,17.07 cm (6.72 inch) Full HD+ Display,50MP + 2MP | 8MP Front Camera,5000 mAh Battery,4.4,Dimensity 6100+ Processor,1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for Inbox Accessories,"23,535 Ratings & 2,791 Reviews"
"realme Narzo N61 (Marble Black, 128 GB)","₹10,499",6 GB RAM | 128 GB ROM,17.12 cm (6.74 inch) Display,32MP Rear Camera,5000 mAh Battery,4.4,Not Available,Not Available,"23,535 Ratings & 2,791 Reviews"
"realme NARZO 70X 5G (Forest Green, 128 GB)","₹13,899",8 GB RAM | 128 GB ROM,17.07 cm (6.72 inch) Display,50MP Rear Camera,5000 mAh Battery,4.2,"Dimensity 6100 Plus, Octa Core Processor",1 Year Domestic Warranty for Phone and 6 Months Warranty for In-Box Accessories,"3,962 Ratings & 187 Reviews"
"realme 12 Pro+ 5G (Submarine Blue, 256 GB)","₹13,999",12 GB RAM | 256 GB ROM,17.02 cm (6.7 inch) Full HD+ Display,50MP + 8MP + 64MP | 32MP Front Camera,5000 mAh Battery,4.2,Snapdragon 7s Gen 2 Processor,1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for Inbox Accessories,"3,962 Ratings & 187 Reviews"
"realme 12 Pro+ 5G (Navigator Beige, 128 GB)","₹21,999",8 GB RAM | 128 GB ROM,17.02 cm (6.7 inch) Full HD+ Display,50MP + 8MP + 64MP | 32MP Front Camera,5000 mAh Battery,4.3,Snapdragon 7s Gen 2 Processor,1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for Inbox Accessories,"1,059 Ratings & 79 Reviews"
"realme 12 Pro+ 5G (Explorer Red, 128 GB)","₹21,999",8 GB RAM | 128 GB ROM,17.02 cm (6.7 inch) Full HD+ Display,50MP + 8MP + 64MP | 32MP Front Camera,5000 mAh Battery,4.3,Snapdragon 7s Gen 2 Processor,1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for Inbox Accessories,"1,238 Ratings & 152 Reviews"
"realme C65 5G (Glowing Black, 64 GB)","₹26,999",4 GB RAM | 64 GB ROM | Expandable Upto 2 TB,16.94 cm (6.67 inch) HD+ Display,50MP Rear Camera | 8MP Front Camera,5000 mAh Battery,4.3,Dimensity 6300 Processor,1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for Inbox Accessories,"1,238 Ratings & 152 Reviews"
"realme C65 5G (Speedy Red, 64 GB)","₹21,999",4 GB RAM | 64 GB ROM | Expandable Upto 2 TB,16.94 cm (6.67 inch) HD+ Display,50MP Rear Camera | 8MP Front Camera,5000 mAh Battery,4.1,Dimensity 6300 Processor,1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for Inbox Accessories,97 Ratings & 7 Reviews
"realme narzo 70 5G (Forest Green, 128 GB)","₹21,999",6 GB RAM | 128 GB ROM,16.94 cm (6.67 inch) Full HD+ AMOLED Display,50MP Rear Camera,5000 mAh Battery,4.3,Not Available,1 Year Domestic Warranty for Phone and 6 Months Warranty for In-Box Accessories,"1,238 Ratings & 152 Reviews"
"realme P1 Speed 5G (Brushed Blue, 256 GB)","₹26,999",8 GB RAM | 256 GB ROM | Expandable Upto 2 TB,16.94 cm (6.67 inch) Full HD+ Display,50MP + 2MP | 16MP Front Camera,5000 mAh Battery,4.3,Dimensity 7300 Energy Processor,1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for Inbox Accessories,"1,238 Ratings & 152 Reviews"
"realme P1 Speed 5G (Textured Titanium, 256 GB)","₹7,690",8 GB RAM | 256 GB ROM | Expandable Upto 2 TB,16.94 cm (6.67 inch) Full HD+ Display,50MP + 2MP | 16MP Front Camera,5000 mAh Battery,4.1,Dimensity 7300 Energy Processor,1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for Inbox Accessories,97 Ratings & 7 Reviews
"realme 13+ 5G (Dark Purple, 256 GB)","₹33,900",12 GB RAM | 256 GB ROM | Expandable Upto 2 TB,16.94 cm (6.67 inch) Full HD+ Display,50MP + 2MP | 16MP Front Camera,5000 mAh Battery,4.3,Dimensity 7300 Energy Processor,1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for Inbox Accessories,"1,333 Ratings & 59 Reviews"
"realme P1 Speed 5G (Brushed Blue, 256 GB)","₹32,999",8 GB RAM | 256 GB ROM | Expandable Upto 2 TB,16.94 cm (6.67 inch) Full HD+ Display,50MP + 2MP | 16MP Front Camera,5000 mAh Battery,4.5,Dimensity 7300 Energy Processor,1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for Inbox Accessories,"1,687 Ratings & 115 Reviews"
"realme P1 Speed 5G (Textured Titanium, 256 GB)","₹32,999",8 GB RAM | 256 GB ROM | Expandable Upto 2 TB,16.94 cm (6.67 inch) Full HD+ Display,50MP + 2MP | 16MP Front Camera,5000 mAh Battery,4.3,Dimensity 7300 Energy Processor,1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for Inbox Accessories,456 Ratings & 32 Reviews
"realme 13+ 5G (Dark Purple, 256 GB)","₹27,999",12 GB RAM | 256 GB ROM | Expandable Upto 2 TB,16.94 cm (6.67 inch) Full HD+ Display,50MP + 2MP | 16MP Front Camera,5000 mAh Battery,4.3,Dimensity 7300 Energy Processor,1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for Inbox Accessories,456 Ratings & 32 Reviews
"realme NARZO N63 (Leather Blue, 64 GB)","₹11,739",4 GB RAM | 64 GB ROM,17.12 cm (6.74 inch) Display,50MP Rear Camera,5000 mAh Battery,4.3,Not Available,Not Available,612 Ratings & 104 Reviews
"realme GT 6T 5G (Razor Green, 128 GB)","₹14,999",8 GB RAM | 128 GB ROM,17.22 cm (6.78 inch) Display,50MP Rear Camera,5500 mAh Battery,4.4,Not Available,Not Available,"10,593 Ratings & 440 Reviews"
"realme 13 Pro 5G (Monet Gold, 256 GB)","₹17,990",12 GB RAM | 256 GB ROM,17.02 cm (6.7 inch) Full HD+ Display,50MP + 8MP + 2MP | 32MP Front Camera,5200 mAh Battery,4.4,Snapdragon 7s Gen2 Processor,1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for Inbox Accessories,"1,37,612 Ratings & 8,427 Reviews"
"realme 13 Pro 5G (Monet Purple, 256 GB)","₹15,999",12 GB RAM | 256 GB ROM,17.02 cm (6.7 inch) Full HD+ Display,50MP + 8MP + 2MP | 32MP Front Camera,5200 mAh Battery,4.5,Snapdragon 7s Gen2 Processor,1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for Inbox Accessories,"38,013 Ratings & 4,683 Reviews"
"realme GT 5G (Racing Yellow, 256 GB)","₹6,999",12 GB RAM | 256 GB ROM,16.33 cm (6.43 inch) Full HD+ Display,64MP + 8MP + 2MP | 16MP Front Camera,4500 mAh Battery,4.3,Qualcomm Snapdragon 888 Processor,1 Year Warranty for Mobile and 6 Months for Accessories,"19,571 Ratings & 1,248 Reviews"
"realme C65 5G (Speedy Red, 128 GB)","₹10,999",6 GB RAM | 128 GB ROM | Expandable Upto 2 TB,16.94 cm (6.67 inch) HD+ Display,50MP Rear Camera | 8MP Front Camera,5000 mAh Battery,4.1,Dimensity 6300 Processor,1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for Inbox Accessories,"73,501 Ratings & 4,190 Reviews"
"realme 11x 5G (Midnight Black, 128 GB)","₹10,999",6 GB RAM | 128 GB ROM | Expandable Upto 2 TB,17.07 cm (6.72 inch) Full HD+ Display,64MP + 2MP | 8MP Front Camera,5000 mAh Battery,4.4,Dimensity 6100+ Processor,1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories,"1,12,384 Ratings & 6,269 Reviews"
"realme 2 Pro (Black Sea, 128 GB)","₹8,224",8 GB RAM | 128 GB ROM | Expandable Upto 256 GB,16.0 cm (6.3 inch) Full HD+ Display,16MP + 2MP | 16MP Front Camera,3500 mAh Li-ion Battery,4.4,Qualcomm Snapdragon 660 Octa Core 1.95GHz AIE Processor,Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,"1,12,384 Ratings & 6,269 Reviews"
"realme 11x 5G (Purple Dawn, 128 GB)","₹10,999",8 GB RAM | 128 GB ROM | Expandable Upto 2 TB,17.07 cm (6.72 inch) Full HD+ Display,64MP + 2MP | 8MP Front Camera,5000 mAh Battery,4.1,Dimensity 6100+ Processor,1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories,"2,609 Ratings & 73 Reviews"
"realme C30 (Lake Blue, 32 GB)","₹18,999",3 GB RAM | 32 GB ROM | Expandable Upto 1 TB,16.51 cm (6.5 inch) HD+ Display,8MP Rear Camera | 5MP Front Camera,5000 mAh Lithium Ion Battery,4.4,Unisoc T612 Processor,1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In-Box Accessories,"1,12,384 Ratings & 6,269 Reviews"
"realme C55 (Rainforest, 64 GB)","₹9,999",4 GB RAM | 64 GB ROM | Expandable Upto 1 TB,17.07 cm (6.72 inch) Full HD+ Display,64MP + 2MP | 8MP Front Camera,5000 mAh Battery,4.3,Helio G88 Processor,1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories,"72,693 Ratings & 5,468 Reviews"
"realme C55 (Sunshower, 64 GB)","₹10,999",4 GB RAM | 64 GB ROM | Expandable Upto 1 TB,17.07 cm (6.72 inch) Full HD+ Display,64MP + 2MP | 8MP Front Camera,5000 mAh Battery,4.1,Helio G88 Processor,1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories,"25,114 Ratings & 1,596 Reviews"
"realme Narzo N63 4G (Twilight Purple, 128 GB)","₹8,999",4 GB RAM | 128 GB ROM,17.12 cm (6.74 inch) Display,50MP Rear Camera,5000 mAh Battery,4.4,Not Available,Domestic Warranty  1 year for handset and 6 months for accessories.,"1,33,417 Ratings & 5,948 Reviews"
"realme C55 (Rainy Night, 64 GB)","₹8,578",4 GB RAM | 64 GB ROM | Expandable Upto 1 TB,17.07 cm (6.72 inch) Full HD+ Display,64MP + 2MP | 8MP Front Camera,5000 mAh Battery,4.3,Helio G88 Processor,1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories,"19,744 Ratings & 1,214 Reviews"
"realme 11 5G (Glory Gold, 128 GB)","₹27,999",8 GB RAM | 128 GB ROM | Expandable Upto 2 TB,17.07 cm (6.72 inch) Full HD+ Display,108MP + 2MP | 16MP Front Camera,5000 mAh Battery,4.1,Dimensity 6100+ Processor,1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories,"2,609 Ratings & 73 Reviews"
"realme C53 (Champion Black, 128 GB)","₹27,999",4 GB RAM | 128 GB ROM | Expandable Upto 2 TB,17.12 cm (6.74 inch) HD Display,108MP + 2MP | 8MP Front Camera,5000 mAh Battery,4.4,T612 Processor,1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories,"26,472 Ratings & 2,116 Reviews"
"realme C53 (Champion Gold, 64 GB)","₹7,499",6 GB RAM | 64 GB ROM | Expandable Upto 2 TB,17.12 cm (6.74 inch) HD Display,108MP + 2MP | 8MP Front Camera,5000 mAh Battery,4.4,T612 Processor,1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories,"26,472 Ratings & 2,116 Reviews"
"realme C55 (Rainforest, 64 GB)","₹26,999",6 GB RAM | 64 GB ROM | Expandable Upto 1 TB,17.07 cm (6.72 inch) Full HD+ Display,64MP + 2MP | 8MP Front Camera,5000 mAh Battery,4.4,Helio G88 Processor,1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories,"2,38,759 Ratings & 10,128 Reviews"
"realme Narzo N63 4G (Leather Blue, 128 GB)","₹11,999",4 GB RAM | 128 GB ROM,17.13 cm (6.745 inch) Display,50MP Rear Camera,5000 mAh Battery,4.4,Not Available,Domestic Warranty  1 year for handset and 6 months for accessories.,"5,349 Ratings & 719 Reviews"
"realme 10 Pro+ 5G (Dark Matter, 256 GB)","₹13,999",8 GB RAM | 256 GB ROM,17.02 cm (6.7 inch) Full HD+ Display,108MP + 8MP + 2MP | 16MP Front Camera,5000 mAh Battery,4.5,Mediatek Dimensity 1080 5G Processor,1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In-Box Accessories,"1,34,743 Ratings & 7,690 Reviews"
"realme 10 Pro+ 5G (Hyperspace, 256 GB)","₹11,999",8 GB RAM | 256 GB ROM,17.02 cm (6.7 inch) Full HD+ Display,108MP + 8MP + 2MP | 16MP Front Camera,5000 mAh Battery,4.5,Mediatek Dimensity 1080 5G Processor,1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In-Box Accessories,"43,445 Ratings & 2,377 Reviews"
"realme C11 2021 (Cool Grey, 32 GB)","₹13,999",2 GB RAM | 32 GB ROM | Expandable Upto 256 GB,16.51 cm (6.5 inch) HD+ Display,8MP Rear Camera | 5MP Front Camera,5000 mAh Battery,4.5,Octa-core Processor,1 Year Warranty for Mobile and 6 Months for Accessories,"1,34,743 Ratings & 7,690 Reviews"
"realme GT NEO 2 (NEO Black, 256 GB)","₹7,499",12 GB RAM | 256 GB ROM,16.81 cm (6.62 inch) Full HD+ Display,64MP + 8MP + 2MP | 16MP Front Camera,5000 mAh Battery,4.4,Qualcomm Snapdragon 870 Processor,1 Year Warranty for Mobile and 6 Months for Accessories,"86,732 Ratings & 8,886 Reviews"
"realme 9i (Prism Blue, 64 GB)","₹15,499",4 GB RAM | 64 GB ROM | Expandable Upto 1 TB,16.76 cm (6.6 inch) Full HD+ Display,50MP + 2MP + 2MP | 16MP Front Camera,5000 mAh Lithium ion Battery,4.4,Qualcomm Snapdragon 680 (SM6225) Processor,1 Year Manufacturer Warranty for Phone and 6 Months Warranty for in the Box Accessories,"2,38,759 Ratings & 10,128 Reviews"
"realme 9 5G (Supersonic Black, 64 GB)","₹15,499",4 GB RAM | 64 GB ROM | Expandable Upto 1 TB,16.51 cm (6.5 inch) Full HD+ Display,48MP + 2MP + 2MP | 16MP Front Camera,5000 mAh Lithium Polymer Battery,4.4,Mediatek Dimensity 810 Processor,1 Year Warranty for Phone and 6 Months Warranty for In-Box Accessories,"53,065 Ratings & 3,237 Reviews"
"realme 9i (Prism Black, 64 GB)","₹11,499",4 GB RAM | 64 GB ROM | Expandable Upto 1 TB,16.76 cm (6.6 inch) Full HD+ Display,50MP + 2MP + 2MP | 16MP Front Camera,5000 mAh Lithium ion Battery,4.4,Qualcomm Snapdragon 680 (SM6225) Processor,1 Year Manufacturer Warranty for Phone and 6 Months Warranty for in the Box Accessories,"53,065 Ratings & 3,237 Reviews"
"realme 6 (Comet White, 64 GB)","₹26,999",4 GB RAM | 64 GB ROM | Expandable Upto 256 GB,16.51 cm (6.5 inch) Full HD+ Display,64MP + 8MP + 2MP + 2MP | 16MP Front Camera,4300 mAh Battery,4.4,MediaTek Helio G90T Processor,Brand Warranty of 1 Year Available for Mobile Including Battery and 6 Months for Accessories,"3,45,062 Ratings & 21,947 Reviews"
"realme C11 2021 (Cool Blue, 32 GB)","₹18,499",2 GB RAM | 32 GB ROM | Expandable Upto 256 GB,16.51 cm (6.5 inch) HD+ Display,8MP Rear Camera | 5MP Front Camera,5000 mAh Battery,4.4,Octa-core Processor,1 Year Warranty for Mobile and 6 Months for Accessories,"5,349 Ratings & 719 Reviews"
"realme 9 5G (Supersonic Blue, 128 GB)","₹26,999",6 GB RAM | 128 GB ROM | Expandable Upto 1 TB,16.51 cm (6.5 inch) Full HD+ Display,48MP + 2MP + 2MP | 16MP Front Camera,5000 mAh Lithium Polymer Battery,4.4,Mediatek Dimensity 810 Processor,1 Year Warranty for Phone and 6 Months Warranty for In-Box Accessories,"70,825 Ratings & 5,639 Reviews"
"realme 9 5G (Meteor Black, 128 GB)","₹7,499",6 GB RAM | 128 GB ROM | Expandable Upto 1 TB,16.51 cm (6.5 inch) Full HD+ Display,48MP + 2MP + 2MP | 16MP Front Camera,5000 mAh Lithium Polymer Battery,4.4,Mediatek Dimensity 810 Processor,1 Year Warranty for Phone and 6 Months Warranty for In-Box Accessories,"5,349 Ratings & 719 Reviews"
"realme Narzo 50A (Oxygen Green, 64 GB)","₹18,499",4 GB RAM | 64 GB ROM | Expandable Upto 256 GB,16.51 cm (6.5 inch) HD+ Display,50MP + 2MP + 2MP | 8MP Front Camera,6000 mAh Battery,4.6,MediaTek Helio G85 Processor,1 Year Warranty for Mobile and 6 Months for Accessories,"91,711 Ratings & 3,058 Reviews"
"realme GT NEO 2 (NEO Green, 256 GB)","₹16,499",12 GB RAM | 256 GB ROM,16.81 cm (6.62 inch) Full HD+ Display,64MP + 8MP + 2MP | 16MP Front Camera,5000 mAh Battery,4.4,Qualcomm Snapdragon 870 Processor,1 Year Warranty for Mobile and 6 Months for Accessories,"70,825 Ratings & 5,639 Reviews"
