Product_name,Price,Storage,Display_size,Camera Details,Battery,Rating,Processor,Warranty,Overall_Review
itel it2165s,₹914,4 MB RAM | 4 MB ROM | Expandable Upto 32 GB,5.08 cm (2 inch) QVGA Display,0.3MP Rear Camera,1200 mAh Battery,4.1,Unisoc Processor,Not Available,439 Ratings & 21 Reviews
"Apple iPhone 16 (White, 256 GB)","₹89,900",256 GB ROM,15.49 cm (6.1 inch) Super Retina XDR Display,48MP + 12MP | 12MP Front Camera,Not Available,4.6,"A18 Chip, 6 Core Processor Processor",Not Available,"1,548 Ratings & 55 Reviews"
Snexian ROCK X,"₹1,990",32 MB RAM | 32 MB ROM | Expandable Upto 16 GB,4.57 cm (1.8 inch) Quarter QVGA Display,0.3MP Rear Camera,3000 mAh Battery,3.8,Not Available,Not Available,"1,585 Ratings & 76 Reviews"
Jio V2 Keypad Phone with (UPI) Locked New,₹949,20 MB RAM | 20 MB ROM,4.5 cm (1.77 inch) Display,0.3MP Rear Camera,1000 mAh Battery,3.7,Not Available,1 Year Manufacturer Warranty,"1,055 Ratings & 47 Reviews"
Nokia 106,"₹1,199",32 MB RAM | 32 MB ROM,17.02 cm (6.7 inch) Display,Not Available,1000 mAh Battery,3.9,SC6531E Processor,No Warranty on this Product,"3,318 Ratings & 183 Reviews"
"Infinix HOT 40i (Palm Blue, 256 GB)","₹9,999",8 GB RAM | 256 GB ROM | Expandable Upto 2 TB,16.76 cm (6.6 inch) HD+ Display,50MP + AI Lens | 32MP Front Camera,5000 mAh Battery,4.1,Unisoc T606 Processor,Not Available,"20,366 Ratings & 1,204 Reviews"
"POCO X6 Pro 5G (Spectre Black, 512 GB)","₹23,999",12 GB RAM | 512 GB ROM,16.94 cm (6.67 inch) Display,64MP + 8MP + 2MP | 16MP Front Camera,5000 mAh Battery,4.3,Dimensity D8300 Ultra Processor,1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories,"14,571 Ratings & 1,638 Reviews"
Kechaoda K115,"₹1,015",32 MB RAM | 32 GB ROM | Expandable Upto 32 MB,3.66 cm (1.44 inch) NA Display,0.3MP + 0MP | 0MP Front Camera,850 mAh Battery,4.1,NA Processor,1 Year Manufacturer Warranty,"37,616 Ratings & 2,541 Reviews"
itel it2165s,₹929,4 MB RAM | 4 MB ROM | Expandable Upto 32 GB,5.08 cm (2 inch) QVGA Display,0.3MP Rear Camera,1200 mAh Battery,4.1,Unisoc Processor,Not Available,439 Ratings & 21 Reviews
Nokia 106,"₹1,199",32 MB RAM | 32 MB ROM,17.02 cm (6.7 inch) Display,Not Available,1000 mAh Battery,3.9,SC6531E Processor,Not Available,"3,318 Ratings & 183 Reviews"
itel it2175 Pro | 2 inch Big Display | 1200 mAh Battery | Kingvoice,₹984,4 MB RAM | 4 MB ROM | Expandable Upto 32 GB,5.08 cm (2 inch) QVGA Display,0.8MP + 0MP,1200 mAh Battery,4,SC6531E Processor,13 months Manufacturer Warranty,868 Ratings & 29 Reviews
itel it2175 Pro | 2 inch Big Display | 1200 mAh Battery | Kingvoice,₹984,4 MB RAM | 4 MB ROM | Expandable Upto 32 GB,5.08 cm (2 inch) QVGA Display,0.8MP + 0MP,1200 mAh Battery,4,SC6531E Processor,13 months Manufacturer Warranty,868 Ratings & 29 Reviews
"Apple iPhone 16 Plus (Black, 256 GB)","₹99,900",256 GB ROM,17.02 cm (6.7 inch) Super Retina XDR Display,48MP + 12MP | 12MP Front Camera,Not Available,4.7,"A18 Chip, 6 Core Processor Processor",Not Available,387 Ratings & 32 Reviews
"REDMI A3X (Ocean Green, 128 GB)","₹7,999",4 GB RAM | 128 GB ROM | Expandable Upto 1 TB,17.04 cm (6.71 inch) HD+ Display,8MP Rear Camera | 5MP Front Camera,5000 mAh Battery,4,Not Available,1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories,165 Ratings & 8 Reviews
"Apple iPhone 16 Plus (Ultramarine, 128 GB)","₹89,900",128 GB ROM,17.02 cm (6.7 inch) Super Retina XDR Display,48MP + 12MP | 12MP Front Camera,Not Available,4.7,"A18 Chip, 6 Core Processor Processor",Not Available,387 Ratings & 32 Reviews
"Motorola G34 5G (Ocean Green, 128 GB)","₹11,999",8 GB RAM | 128 GB ROM,16.51 cm (6.5 inch) HD+ Display,50MP + 2MP | 16MP Front Camera,5000 mAh Battery,4.2,Snapdragon 695 5G Processor,Not Available,"1,39,430 Ratings & 9,826 Reviews"
"realme 12 Pro+ 5G (Explorer Red, 256 GB)","₹31,999",8 GB RAM | 256 GB ROM,17.02 cm (6.7 inch) Full HD+ Display,50MP + 8MP + 64MP | 32MP Front Camera,5000 mAh Battery,4.4,Snapdragon 7s Gen 2 Processor,1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for Inbox Accessories,"23,482 Ratings & 2,785 Reviews"
itel it2165s,₹928,4 MB RAM | 4 MB ROM | Expandable Upto 32 GB,5.08 cm (2 inch) QVGA Display,0.3MP Rear Camera,1200 mAh Battery,4.1,Unisoc Processor,Not Available,439 Ratings & 21 Reviews
"Apple iPhone 16 (Ultramarine, 256 GB)","₹89,900",256 GB ROM,15.49 cm (6.1 inch) Super Retina XDR Display,48MP + 12MP | 12MP Front Camera,Not Available,4.6,"A18 Chip, 6 Core Processor Processor",Not Available,"1,548 Ratings & 55 Reviews"
"Apple iPhone 16 (Pink, 128 GB)","₹79,900",128 GB ROM,15.49 cm (6.1 inch) Super Retina XDR Display,48MP + 12MP | 12MP Front Camera,Not Available,4.6,"A18 Chip, 6 Core Processor Processor",Not Available,"1,548 Ratings & 55 Reviews"
Kechaoda A26,₹894,32 MB RAM | 32 MB ROM | Expandable Upto 16 GB,1.68 cm (0.66 inch) QVGA Display,0MP | 0MP Front Camera,800 mAh Battery,4,NA Processor,Not Available,"24,135 Ratings & 1,439 Reviews"
"SAMSUNG Galaxy A16 5G (Gold, 128 GB)","₹16,744",8 GB RAM | 128 GB ROM,17.02 cm (6.7 inch) Full HD+ Display,50MP + 5MP + 2MP | 13MP Front Camera,5000 mAh Battery,4.1,Dimensity 6300 Processor,1 Year Manufacturer Warranty for Device and 6 Months for Inbox Accessories,210 Ratings & 15 Reviews
"REDMI A3 (Lake Blue, 128 GB)","₹8,999",6 GB RAM | 128 GB ROM | Expandable Upto 1 TB,17.04 cm (6.71 inch) HD+ Display,8MP Rear Camera | 5MP Front Camera,5000 mAh Battery,4.1,Mediatek Helio G36 Processor,1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories,"1,960 Ratings & 91 Reviews"
itel it5262,"₹1,367",4 MB RAM | 4 MB ROM | Expandable Upto 32 GB,6.1 cm (2.4 inch) Display,0.8MP Rear Camera,2000 mAh Battery,4,Not Available,Not Available,503 Ratings & 27 Reviews
itel it5262,"₹1,390",4 MB RAM | 4 MB ROM | Expandable Upto 32 GB,6.1 cm (2.4 inch) Display,0.8MP Rear Camera,2000 mAh Battery,4,Not Available,1 Year Manufacturer Warranty,503 Ratings & 27 Reviews
"SAMSUNG Galaxy A54 5G (Awesome White, 256 GB)","₹32,990",8 GB RAM | 256 GB ROM | Expandable Upto 1 TB,16.26 cm (6.4 inch) Full HD+ Display,50MP + 12MP + 5MP | 32MP Front Camera,5000 mAh Battery,4.3,"Exynos 1380, Octa Core Processor",1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for In-Box Accessories,"4,253 Ratings & 361 Reviews"
Snexian BOLD 50K,"₹1,499",32 MB RAM | 32 MB ROM | Expandable Upto 16 GB,7.11 cm (2.8 inch) Quarter QVGA Display,0.3MP Rear Camera,5000 mAh Battery,4,Not Available,3 Months Domestic Warranty,118 Ratings & 9 Reviews
"Apple iPhone 16 Plus (White, 256 GB)","₹99,900",256 GB ROM,17.02 cm (6.7 inch) Super Retina XDR Display,48MP + 12MP | 12MP Front Camera,Not Available,4.7,"A18 Chip, 6 Core Processor Processor",Not Available,387 Ratings & 32 Reviews
"Infinix Note 40 Pro+ 5G (Racing Grey, 256 GB)","₹21,999",12 GB RAM | 256 GB ROM,17.22 cm (6.78 inch) Full HD+ Display,108MP (OIS) + 2MP + 2MP | 32MP Front Camera,4600 mAh Battery,4.2,Mediatek Dimensity 7020 Processor,1 Year Warranty on Handset and 6 Months Warranty on Inbox Accessories,"3,066 Ratings & 257 Reviews"
"OPPO F27 5G (Amber Orange, 256 GB)","₹22,999",8 GB RAM | 256 GB ROM | Expandable Upto 2 TB,16.94 cm (6.67 inch) Full HD+ Display,50MP + 2MP | 32MP Front Camera,5000 mAh Battery,4.2,Dimensity 6300 Processor,1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for Inbox Accessories,810 Ratings & 48 Reviews
"POCO X6 Pro 5G (Yellow, 256 GB)","₹21,999",8 GB RAM | 256 GB ROM,16.94 cm (6.67 inch) Display,64MP + 8MP + 2MP | 16MP Front Camera,5000 mAh Battery,4.3,Dimensity D8300 Ultra Processor,1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories,"17,819 Ratings & 1,952 Reviews"
"REDMI Note 13 Pro+ 5G (Fusion Purple, 512 GB)","₹31,999",12 GB RAM | 512 GB ROM,16.94 cm (6.67 inch) Display,200MP (OIS) + 8MP + 2MP | 16MP Front Camera,5000 mAh Battery,4.2,Dimensity 7200 Ultra 5G Processor,1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories,"9,087 Ratings & 833 Reviews"
itel Circle 1,"₹1,240",32 GB RAM | 32 GB ROM | Expandable Upto 32 GB,3.35 cm (1.32 inch) Display,0.3MP Rear Camera,500 mAh Battery,4,Not Available,1 year manufacturer Warranty,"1,705 Ratings & 77 Reviews"
"realme 13+ 5G (Victory Gold, 256 GB)","₹26,999",12 GB RAM | 256 GB ROM | Expandable Upto 2 TB,16.94 cm (6.67 inch) Full HD+ Display,50MP + 2MP | 16MP Front Camera,5000 mAh Battery,4.1,Dimensity 7300 Energy Processor,1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for Inbox Accessories,94 Ratings & 6 Reviews
"realme 13+ 5G (Dark Purple, 256 GB)","₹24,999",8 GB RAM | 256 GB ROM | Expandable Upto 2 TB,16.94 cm (6.67 inch) Full HD+ Display,50MP + 2MP | 16MP Front Camera,5000 mAh Battery,4.4,Dimensity 7300 Energy Processor,1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for Inbox Accessories,907 Ratings & 76 Reviews
Kechaoda A26_Grey,₹889,32 MB RAM | 16 GB ROM | Expandable Upto 32 MB,1.68 cm (0.66 inch) NA Display,0MP | 0MP Front Camera,800 mAh Battery,3.8,NA Processor,1 Year Company Domestic Warranty by Company Authorized Service Center.,185 Ratings & 5 Reviews
"REDMI Note 13 Pro 5G (Midnight Black, 256 GB)","₹25,999",12 GB RAM | 256 GB ROM,16.94 cm (6.67 inch) Display,200MP (OIS) + 8MP + 2MP | 16MP Front Camera,5100 mAh Battery,4.3,7s Gen 2 Mobile Platform 5G Processor,1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories,"7,452 Ratings & 556 Reviews"
"LAVA Blaze 2 5G with Dual Sim|50MP Rear Camera|5000 mAh Battery|Expandable Upto 1 TB (Glass Lavender, ...","₹9,724",6 GB RAM | 128 GB ROM,16.66 cm (6.56 inch) Full HD+ Display,50MP Rear Camera,5000 mAh Battery,4.2,Not Available,1 Year Handset Warranty and 6 Months Warranty on Accessories,858 Ratings & 81 Reviews
"SAMSUNG Galaxy A15 5G (Blue, 128 GB)","₹15,490",6 GB RAM | 128 GB ROM | Expandable Upto 1 TB,16.51 cm (6.5 inch) Full HD+ Display,50MP + 5MP + 2MP | 13MP Front Camera,5000 mAh Battery,4.3,Dimensity 6100+ Processor,1 Year Manufacturer Warranty for Device and 6 Months for In-Box Accessories,"1,456 Ratings & 68 Reviews"
"REDMI 12 (Jade Black, 128 GB)","₹7,999",6 GB RAM | 128 GB ROM | Expandable Upto 1 TB,17.25 cm (6.79 inch) Full HD+ Display,50MP + 8MP + 2MP | 8MP Front Camera,5000 mAh Battery,4.2,Helio G88 Processor,1 Year Manufacturer Warranty for Phone and 6 Months Warranty for in the Box Accessories,"69,914 Ratings & 4,218 Reviews"
"SAMSUNG Galaxy M15 5G (Blue Topaz, 128 GB)","₹12,958",6 GB RAM | 128 GB ROM,16.51 cm (6.5 inch) Display,50MP Rear Camera,6000 mAh Battery,4.3,Not Available,Domestic Warranty Of 1 Year For Handset And 6 Month For Accessories.,"2,438 Ratings & 114 Reviews"
"REDMI A3X (Ocean Green, 128 GB)","₹7,999",4 GB RAM | 128 GB ROM | Expandable Upto 1 TB,17.04 cm (6.71 inch) HD+ Display,8MP Rear Camera | 5MP Front Camera,5000 mAh Battery,4,Not Available,1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories,165 Ratings & 8 Reviews
"REDMI Note 13 Pro 5G (Coral Purple, 256 GB)","₹24,999",8 GB RAM | 256 GB ROM,16.94 cm (6.67 inch) Display,200MP (OIS) + 8MP + 2MP | 16MP Front Camera,5100 mAh Battery,4.3,7s Gen 2 Mobile Platform 5G Processor,1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories,"28,968 Ratings & 2,342 Reviews"
"Google Pixel 7 Pro (Hazel, 128 GB)","₹44,999",12 GB RAM | 128 GB ROM,17.02 cm (6.7 inch) Quad HD+ Display,50MP + 48MP + 12MP | 10.8MP Front Camera,4926 mAh Battery,4.3,Google Tensor G2 Processor,1 Year Domestic Warranty,"7,153 Ratings & 886 Reviews"
"REDMI Note 13 Pro 5G (Coral Purple, 128 GB)","₹18,497",8 GB RAM | 128 GB ROM,16.94 cm (6.67 inch) Display,200MP (OIS) + 8MP + 2MP | 16MP Front Camera,5100 mAh Battery,4.3,7s Gen 2 Mobile Platform 5G Processor,1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories,"28,968 Ratings & 2,342 Reviews"
"OnePlus N20 SE (CELESTIAL BLACK, 128 GB)","₹9,950",4 GB RAM | 128 GB ROM,16.66 cm (6.56 inch) Display,50MP + 50MP + 2MP | 8MP Front Camera,5000 mAh Battery,4.1,Not Available,No Warranty,"1,956 Ratings & 75 Reviews"
"IQOO Z9x (Tornado Green, 128 GB)","₹12,135",4 GB RAM | 128 GB ROM,17.07 cm (6.72 inch) Display,50MP Rear Camera,6000 mAh Battery,4.2,"Octa core (2.2 GHz, Quad core, Cortex A78 + 1.8 GHz, Quad core, Cortex A55) Processor",1 Year Manufacturer Warranty,"1,026 Ratings & 49 Reviews"
Kechaoda K115,"₹1,009",32 MB RAM | 32 MB ROM | Expandable Upto 32 GB,3.66 cm (1.44 inch) QVGA Display,0.3MP + 0MP | 0MP Front Camera,850 mAh Battery,4.1,NA Processor,1 Year Company Domestic Warranty by Company Authorized Service Center.,"37,616 Ratings & 2,541 Reviews"
"realme C65 5G (Glowing Black, 128 GB)","₹15,999",6 GB RAM | 128 GB ROM | Expandable Upto 2 TB,16.94 cm (6.67 inch) HD+ Display,50MP Rear Camera | 8MP Front Camera,5000 mAh Battery,4.4,Dimensity 6300 Processor,1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for Inbox Accessories,"10,523 Ratings & 439 Reviews"
"Apple iPhone 16 (Ultramarine, 256 GB)","₹89,900",256 GB ROM,15.49 cm (6.1 inch) Super Retina XDR Display,48MP + 12MP | 12MP Front Camera,Not Available,4.6,"A18 Chip, 6 Core Processor Processor",Not Available,"1,548 Ratings & 55 Reviews"
Kechaoda A26,₹891,32 MB RAM | 16 GB ROM | Expandable Upto 32 MB,1.68 cm (0.66 inch) NA Display,0MP | 0MP Front Camera,800 mAh Battery,4,NA Processor,1 Year Company Domestic Warranty by Company Authorized Service Center.,"24,135 Ratings & 1,439 Reviews"
"POCO X6 Pro 5G (Spectre Black, 512 GB)","₹23,999",12 GB RAM | 512 GB ROM,16.94 cm (6.67 inch) Display,64MP + 8MP + 2MP | 16MP Front Camera,5000 mAh Battery,4.3,Dimensity D8300 Ultra Processor,1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories,"14,571 Ratings & 1,638 Reviews"
Snexian Bold V1,"₹2,299",32 MB RAM | 32 MB ROM | Expandable Upto 16 GB,4.57 cm (1.8 inch) Quarter QVGA Display,0.3MP Rear Camera,1000 mAh Battery,4.2,Not Available,3 Months Company Warranty,135 Ratings & 1 Reviews
"Apple iPhone 14 Plus (Starlight, 128 GB)","₹56,999",128 GB ROM,17.02 cm (6.7 inch) Super Retina XDR Display,12MP + 12MP | 12MP Front Camera,Not Available,4.6,"A15 Bionic Chip, 6 Core Processor Processor",Not Available,"84,328 Ratings & 4,725 Reviews"
"SAMSUNG Galaxy A35 5G (Awesome Iceblue, 256 GB)","₹32,499",8 GB RAM | 256 GB ROM | Expandable Upto 1 TB,16.76 cm (6.6 inch) Full HD+ Display,50MP + 8MP + 5MP | 13MP Front Camera,5000 mAh Battery,4.3,Samsung Exynos 1380 Processor,1 Year Manufacturer Warranty for Device and 6 Months for In-Box Accessories,"2,877 Ratings & 210 Reviews"
"POCO C50 (Royal Blue, 32 GB)","₹5,299",2 GB RAM | 32 GB ROM | Expandable Upto 512 GB,16.56 cm (6.52 inch) HD+ Display,8MP Dual Camera | 5MP Front Camera,5000 mAh Lithium Polymer Battery,4.2,"Mediatek Helio A22 Processor, Upto 2.0 GHz Processor",1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories,"73,226 Ratings & 3,414 Reviews"
KARBONN KX29 DS Keypad Mobile|3000 mAh Battery|0.3MP Rear Camera|Expandable Upto 32 GB,"₹1,389",32 MB RAM | 32 MB ROM | Expandable Upto 32 GB,6.1 cm (2.4 inch) Display,0.3MP Rear Camera,2700 mAh Battery,3.7,Not Available,1 Year Company Domestic Warranty by Company Authorized Service Center.,"2,149 Ratings & 138 Reviews"
KARBONN Jumbo K9,"₹1,240",Not Available,6.1 cm (2.4 inch) FWVGA Display,1.3MP + 0MP | 2MP Front Camera,1800 mAh Li-Ion Battery,4,NA Processor,Not Available,"15,384 Ratings & 1,440 Reviews"
"LAVA Hero Glow DS Keypad Mobile, FM Radio, Call Recording,Expandable Upto 32 GB",₹899,4 MB RAM | 3 MB ROM | Expandable Upto 32 GB,4.57 cm (1.8 inch) QVGA Display,Not Available,620 mAh Battery,4,Not Available,Not Available,804 Ratings & 39 Reviews
"REDMI Note 13 Pro+ 5G (Fusion Purple, 512 GB)","₹31,999",12 GB RAM | 512 GB ROM,16.94 cm (6.67 inch) Display,200MP (OIS) + 8MP + 2MP | 16MP Front Camera,5000 mAh Battery,4.2,Dimensity 7200 Ultra 5G Processor,1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories,"9,087 Ratings & 833 Reviews"
Jio V2 Keypad Phone with (UPI) Locked New,₹949,20 MB RAM | 20 MB ROM,4.5 cm (1.77 inch) Display,0.3MP Rear Camera,1000 mAh Battery,3.7,Not Available,1 Year Manufacturer Warranty,"1,055 Ratings & 47 Reviews"
"Motorola Edge 50 Pro 5G with 68W Charger (Luxe Lavender, 256 GB)","₹27,999",8 GB RAM | 256 GB ROM,17.02 cm (6.7 inch) Display,50MP + 13MP + 10MP | 50MP Front Camera,4500 mAh Battery,4.4,7 Gen 3 Mobile Platform Processor,Not Available,"32,298 Ratings & 2,884 Reviews"
"POCO M6 5G (Orion Blue, 256 GB)","₹13,499",8 GB RAM | 256 GB ROM | Expandable Upto 1 TB,17.12 cm (6.74 inch) HD+ Display,50MP Rear Camera | 5MP Front Camera,5000 mAh Battery,4.2,Mediatek Dimensity 6100+ Processor,1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories,"18,745 Ratings & 1,040 Reviews"
"SAMSUNG Galaxy F15 5G (Groovy Violet, 128 GB)","₹13,499",6 GB RAM | 128 GB ROM | Expandable Upto 1 TB,16.51 cm (6.5 inch) Full HD+ Display,50MP + 5MP + 2MP | 13MP Front Camera,6000 mAh Lithium ion Battery,4.2,MediaTek Dimensity 6100+ Processor,1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for In-Box Accessories,"27,212 Ratings & 2,215 Reviews"
Jio PRIMA2 4G,"₹3,090",500 MB RAM | 4 GB ROM,6.1 cm (2.4 inch) Display,0.3MP Rear Camera,1800 mAh Battery,3.9,Not Available,Not Available,215 Ratings & 6 Reviews
"Infinix Note 40 Pro 5G (Racing Grey, 256 GB)","₹19,999",8 GB RAM | 256 GB ROM,17.22 cm (6.78 inch) Full HD+ Display,108MP (OIS) + 2MP + 2MP | 32MP Front Camera,5000 mAh Battery,4.2,Mediatek Dimensity 7020 Processor,1 Year Warranty on Handset and 6 Months Warranty on Inbox Accessories,"30,454 Ratings & 1,986 Reviews"
"vivo Y28s 5G (Vintage Red, 128 GB)","₹14,999",6 GB RAM | 128 GB ROM | Expandable Upto 1 TB,16.66 cm (6.56 inch) Full HD+ Display,50MP + 0.08MP | 8MP Front Camera,5000 mAh Battery,4.4,Dimensity 6300 Processor,1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for Inbox Accessories,564 Ratings & 29 Reviews
"LAVA Blaze 2 5G with Dual Sim|50MP Rear Camera|5000 mAh Battery|Expandable Upto 1 TB (Glass Blue, 128 ...","₹9,448",6 GB RAM | 128 GB ROM,16.66 cm (6.56 inch) Full HD+ Display,50MP Rear Camera,5000 mAh Battery,4.2,Not Available,1 Year Handset Warranty and 6 Months Warranty on Accessories,858 Ratings & 81 Reviews
"REDMI Note 13 5G (Chromatic Purple, 256 GB)","₹18,999",12 GB RAM | 256 GB ROM | Expandable Upto 1 TB,16.94 cm (6.67 inch) Full HD+ Display,108MP + 2MP | 16MP Front Camera,5000 mAh Battery,4.1,Dimensity 6080 Processor,1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories,"5,448 Ratings & 346 Reviews"
"realme 13+ 5G (Speed Green, 256 GB)","₹24,999",8 GB RAM | 256 GB ROM | Expandable Upto 2 TB,16.94 cm (6.67 inch) Full HD+ Display,50MP + 2MP | 16MP Front Camera,5000 mAh Battery,4.4,Dimensity 7300 Energy Processor,1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for Inbox Accessories,907 Ratings & 76 Reviews
KARBONN Jumbo K9,"₹1,240",Not Available,6.1 cm (2.4 inch) FWVGA Display,1.3MP + 0MP | 2MP Front Camera,1800 mAh Li-Ion Battery,4,NA Processor,Not Available,"15,384 Ratings & 1,440 Reviews"
"realme 13+ 5G (Victory Gold, 128 GB)","₹22,999",8 GB RAM | 128 GB ROM | Expandable Upto 2 TB,16.94 cm (6.67 inch) Full HD+ Display,50MP + 2MP | 16MP Front Camera,5000 mAh Battery,4.4,Dimensity 7300 Energy Processor,1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for Inbox Accessories,907 Ratings & 76 Reviews
"realme 13+ 5G (Dark Purple, 128 GB)","₹22,999",8 GB RAM | 128 GB ROM | Expandable Upto 2 TB,16.94 cm (6.67 inch) Full HD+ Display,50MP + 2MP | 16MP Front Camera,5000 mAh Battery,4.4,Dimensity 7300 Energy Processor,1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for Inbox Accessories,907 Ratings & 76 Reviews
"realme 13+ 5G (Speed Green, 128 GB)","₹22,999",8 GB RAM | 128 GB ROM | Expandable Upto 2 TB,16.94 cm (6.67 inch) Full HD+ Display,50MP + 2MP | 16MP Front Camera,5000 mAh Battery,4.4,Dimensity 7300 Energy Processor,1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for Inbox Accessories,907 Ratings & 76 Reviews
"Nokia 2660 Flip 4G Volte Black keypad Mobile with Dual Sim & Screen, MP3 Player","₹4,699",0.046875 GB RAM | 0.125 GB ROM,7.11 cm (2.8 inch) QVGA Display,0.3MP Rear Camera,1450 mAh Lithium Ion Battery,4.2,Not Available,No Warranty on this Product,"1,166 Ratings & 66 Reviews"
"REDMI Note 13 Pro 5G (Arctic White, 256 GB)","₹25,999",12 GB RAM | 256 GB ROM,16.94 cm (6.67 inch) Display,200MP (OIS) + 8MP + 2MP | 16MP Front Camera,5100 mAh Battery,4.3,7s Gen 2 Mobile Platform 5G Processor,1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories,"7,452 Ratings & 556 Reviews"
"realme P1 Speed 5G (Brushed Blue, 256 GB)","₹20,999",12 GB RAM | 256 GB ROM | Expandable Upto 2 TB,16.94 cm (6.67 inch) Full HD+ Display,50MP + 2MP | 16MP Front Camera,5000 mAh Battery,4.4,Dimensity 7300 Energy Processor,1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for Inbox Accessories,244 Ratings & 23 Reviews
"REDMI Note 13 Pro 5G (Arctic White, 256 GB)","₹19,550",8 GB RAM | 256 GB ROM,16.94 cm (6.67 inch) Display,200MP (OIS) + 8MP + 2MP | 16MP Front Camera,5100 mAh Battery,4.3,7s Gen 2 Mobile Platform 5G Processor,1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories,"28,968 Ratings & 2,342 Reviews"
"OnePlus Nord 3 5G (Tempest Gray, 128 GB)","₹20,927",8 GB RAM | 128 GB ROM,17.12 cm (6.74 inch) Full HD+ Display,50MP Rear Camera,5000 mAh Battery,4.3,Not Available,Not Available,"14,515 Ratings & 1,176 Reviews"
"realme P1 Speed 5G (Brushed Blue, 128 GB)","₹17,999",8 GB RAM | 128 GB ROM | Expandable Upto 2 TB,16.94 cm (6.67 inch) Full HD+ Display,50MP + 2MP | 16MP Front Camera,5000 mAh Battery,4.3,Dimensity 7300 Energy Processor,1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for Inbox Accessories,"1,208 Ratings & 150 Reviews"
itel MagicX Play 4G| 1900 mAh battery| Expandable Storage upto 64GB,"₹1,29,999",48 MB RAM | 128 MB ROM | Expandable Upto 32 GB,4.57 cm (1.8 inch) Display,0.3MP Rear Camera,1900 mAh Battery,3.9,Not Available,12+1 Month Warranty | 111 Days Replacement Offer (Special Offer),"1,052 Ratings & 105 Reviews"
"SAMSUNG Galaxy S24 Ultra 5G (Titanium Black, 256 GB)","₹1,221",12 GB RAM | 256 GB ROM,17.27 cm (6.8 inch) Quad HD+ Display,200MP + 50MP + 12MP + 10MP | 12MP Front Camera,5000 mAh Battery,4.6,Snapdragon 8 Gen 3 Processor,1 Year Manufacturer Warranty for Device and 6 Months for In-Box Accessories,"2,388 Ratings & 270 Reviews"
KARBONN K9 Yuva Keypad Mobile| 2500 mAh Battery|2MP Camera|Expandable Memory up to 32GB,₹899,64 MB RAM | 32 KB ROM,4.57 cm (1.8 inch) QVGA Display,2MP Rear Camera,2502 mAh Battery,3.8,Not Available,1 Year Company Domestic Warranty by Company Authorized Service Center.,"1,987 Ratings & 119 Reviews"
"LAVA Hero Glow DS Keypad Mobile, FM Radio, Call Recording,Expandable Upto 32 GB","₹15,999",4 MB RAM | 3 MB ROM | Expandable Upto 32 GB,4.57 cm (1.8 inch) QVGA Display,Not Available,620 mAh Battery,4,Not Available,Not Available,804 Ratings & 39 Reviews
"OPPO A3 5G (Nebula Red, 128 GB)","₹2,299",6 GB RAM | 128 GB ROM | Expandable Upto 2 TB,16.94 cm (6.67 inch) HD+ Display,50MP Rear Camera | 5MP Front Camera,5100 mAh Battery,4.2,Dimensity 6300 Processor,1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for Inbox Accessories,370 Ratings & 20 Reviews
Snexian Bold V1,"₹19,834",32 MB RAM | 32 MB ROM | Expandable Upto 16 GB,4.57 cm (1.8 inch) Quarter QVGA Display,0.3MP Rear Camera,1000 mAh Battery,4.2,Not Available,3 Months Company Warranty,135 Ratings & 1 Reviews
